date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:09	60520/60520	---M--	200	added ('OK')	application/octet-stream	etag:%226265203a-ec68%22	https://templates.hibootstrap.com/colugo/default/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/webfonts/fa-regular-400.ttf	(from https://templates.hibootstrap.com/colugo/default/assets/css/fontawesome.min.css)
10:24:11	181852/181852	---M--	200	added ('OK')	application/octet-stream	etag:%226265203a-2c65c%22	https://templates.hibootstrap.com/colugo/default/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/webfonts/fa-brands-400.ttf	(from https://templates.hibootstrap.com/colugo/default/assets/css/fontawesome.min.css)
10:24:13	10556/10556	---M--	200	added ('OK')	application/octet-stream	etag:%226265203b-293c%22	https://templates.hibootstrap.com/colugo/default/assets/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/webfonts/fa-v4compatibility.ttf	(from https://templates.hibootstrap.com/colugo/default/assets/css/fontawesome.min.css)
10:24:14	154228/154228	---M--	200	added ('OK')	application/octet-stream	etag:%226265203b-25a74%22	https://templates.hibootstrap.com/colugo/default/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/webfonts/fa-solid-900.woff2	(from https://templates.hibootstrap.com/colugo/default/assets/css/fontawesome.min.css)
10:24:14	4960/4960	---M--	200	added ('OK')	application/octet-stream	etag:%226265203b-1360%22	https://templates.hibootstrap.com/colugo/default/assets/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/webfonts/fa-v4compatibility.woff2	(from https://templates.hibootstrap.com/colugo/default/assets/css/fontawesome.min.css)
10:24:15	27746/27746	---M--	200	added ('OK')	image/jpeg	etag:%2262652033-94d5%22	https://templates.hibootstrap.com/colugo/default/assets/img/main-banner.jpg	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/main-banner.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
10:24:20	187337/187337	---M--	200	added ('OK')	image/jpeg	etag:%2262652035-2dbd1%22	https://templates.hibootstrap.com/colugo/default/assets/img/subscribe-bg.jpg	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/subscribe-bg.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
10:24:24	167528/167528	---M--	200	added ('OK')	image/jpeg	etag:%2262652033-28e68%22	https://templates.hibootstrap.com/colugo/default/assets/img/main-banner2.jpg	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/main-banner2.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
10:24:25	178798/178798	---M--	200	added ('OK')	image/jpeg	etag:%2262652035-2ba76%22	https://templates.hibootstrap.com/colugo/default/assets/img/screenshot.jpg	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/screenshot.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
10:24:25	198287/198287	---M--	200	added ('OK')	image/jpeg	etag:%2262652032-30697%22	https://templates.hibootstrap.com/colugo/default/assets/img/download-bg.jpg	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/download-bg.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
10:24:25	18348/18348	---M--	200	added ('OK')	image/jpeg	etag:%2262652048-47ac%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog/image4.jpg	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/blog/image4.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
10:24:27	21760/21760	---M--	200	added ('OK')	image/jpeg	etag:%2262652048-5500%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog/image5.jpg	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/blog/image5.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
10:24:28	1058/1058	---M--	200	added ('OK')	image/png	etag:%2262652034-422%22	https://templates.hibootstrap.com/colugo/default/assets/img/night.png	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/night.png	(from https://templates.hibootstrap.com/colugo/default/assets/css/dark.css)
10:24:29	969/969	---M--	200	added ('OK')	image/png	etag:%2262652035-3c9%22	https://templates.hibootstrap.com/colugo/default/assets/img/sunny.png	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/sunny.png	(from https://templates.hibootstrap.com/colugo/default/assets/css/dark.css)
10:24:29	35666/35666	---M--	200	added ('OK')	image/jpeg	etag:%2262652048-8b52%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog/image6.jpg	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/blog/image6.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
10:24:34	69393/69393	---M--	200	added ('OK')	image/jpeg	etag:%2262652032-10f11%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog-details.jpg	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/img/blog-details.jpg	(from https://templates.hibootstrap.com/colugo/default/single-blog.html)
10:24:50	388460/388460	---M--	200	added ('OK')	application/octet-stream	etag:%226265203b-5ed6c%22	https://templates.hibootstrap.com/colugo/default/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/ppdb/templates.hibootstrap.com/colugo/default/assets/webfonts/fa-solid-900.ttf	(from https://templates.hibootstrap.com/colugo/default/assets/css/fontawesome.min.css)
