date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:00:30	36831/36831	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Apr%202022%2010:02:20%20GMT	https://templates.hibootstrap.com/colugo/default/index.html	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/index.html	(from )
15:00:39	124/124	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Nov%202022%2008:00:33%20GMT	https://templates.hibootstrap.com/robots.txt		(from )
15:00:42	71756/71756	---MCZ	200	added ('OK')	text/css	etag:W/%226265202f-1184c%22	https://templates.hibootstrap.com/colugo/default/assets/css/animate.min.css	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/css/animate.min.css	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:46	4206/4206	---MCZ	200	added ('OK')	text/css	etag:W/%2262652030-106e%22	https://templates.hibootstrap.com/colugo/default/assets/css/owl.carousel.min.css	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/css/owl.carousel.min.css	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:48	100788/100788	---MCZ	200	added ('OK')	text/css	etag:W/%2262652030-189b4%22	https://templates.hibootstrap.com/colugo/default/assets/css/fontawesome.min.css	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/css/fontawesome.min.css	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:48	3650/3650	---MCZ	200	added ('OK')	text/css	etag:W/%2262652030-e42%22	https://templates.hibootstrap.com/colugo/default/assets/css/odometer.css	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/css/odometer.css	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:51	1814/1814	---MCZ	200	added ('OK')	text/css	etag:W/%2262652031-716%22	https://templates.hibootstrap.com/colugo/default/assets/css/slick.min.css	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/css/slick.min.css	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:52	79585/79585	---MCZ	200	added ('OK')	text/css	etag:W/%2262652031-136e1%22	https://templates.hibootstrap.com/colugo/default/assets/css/style.css	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/css/style.css	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:53	8265/8265	---MCZ	200	added ('OK')	text/css	etag:W/%226265202f-2049%22	https://templates.hibootstrap.com/colugo/default/assets/css/dark.css	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/css/dark.css	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:54	4455/4455	---M--	200	added ('OK')	image/png	etag:%2262652033-1167%22	https://templates.hibootstrap.com/colugo/default/assets/img/favicon.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/favicon.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:55	8849/8849	---MCZ	200	added ('OK')	text/css	etag:W/%2262652030-2291%22	https://templates.hibootstrap.com/colugo/default/assets/css/responsive.css	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/css/responsive.css	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:55	11263/11263	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Apr%202022%2010:02:20%20GMT	https://templates.hibootstrap.com/colugo/default/blog.html	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/blog.html	(from https://templates.hibootstrap.com/colugo/default/index.html)
